机构ID,培训机构名称,所属区,培训项目名称,培训等级
2.02E+14,上海嘉赋育培训学校有限公司,虹口,养老护理员[S300038],高级/三级
2.02E+14,上海嘉赋育培训学校有限公司,虹口,养老护理员[S300038],中级/四级
2.02E+14,上海嘉赋育培训学校有限公司,虹口,养老护理员[S300038],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,供应链管理师[S200020],技师/二级
2.02E+14,上海浦星培训学校有限公司,浦东,供应链管理师[S200020],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,供应链管理师[S300031],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,保育师[S300011],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,保育师[S300011],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,保育师[S300011],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,劳动关系协调师[S300016],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,婴幼儿发展引导员（育婴员）[S300011],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,婴幼儿发展引导员（育婴员）[S300011],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,婴幼儿发展引导员（育婴员）[S300011],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,电子商务师（网商）[S300030],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,电工[S100004],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,电工[S100004],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机程序设计员[S400021],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机程序设计员[S400021],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机维修工[S300033],中级/四级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机维修工[S300033],初级/五级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机维修工[S300033],高级/三级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机软件测试员[S300032],技师/二级
2.02E+14,上海浦星培训学校有限公司,浦东,计算机软件测试员[S300032],高级/三级
2.02E+14,上海静安济家职业技能培训学校,静安,养老护理员[S300038],中级/四级
2.02E+14,上海静安济家职业技能培训学校,静安,养老护理员[S300038],初级/五级
2.02E+14,上海静安济家职业技能培训学校,静安,养老护理员[S300060],初级/五级
2.02E+14,上海静安济家职业技能培训学校,静安,养老护理员[S300060],中级/四级
2.02E+14,上海静安济家职业技能培训学校,静安,家政服务员（家庭照护员）[S300031],高级/三级
2.02E+14,上海静安济家职业技能培训学校,静安,家政服务员（家庭照护员）[S300039],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,健康照护师[S500077],初级/五级
2.02E+14,上海奉贤区奉信培训学校,奉贤,健康照护师[S500077],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,健康照护师[S500077],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,养老护理员[S300038],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,养老护理员[S300038],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,养老护理员[S300038],初级/五级
2.02E+14,上海奉贤区奉信培训学校,奉贤,咖啡师[S400042],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,咖啡师[S400042],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,咖啡师[S400042],初级/五级
2.02E+14,上海奉贤区奉信培训学校,奉贤,家政服务员（家庭照护员）[S300039],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,家政服务员（家庭照护员）[S300039],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,家政服务员（家庭照护员）[S300039],初级/五级
2.02E+14,上海奉贤区奉信培训学校,奉贤,智能楼宇管理员[S600014],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,智能楼宇管理员[S600014],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,调酒师[S300013],高级/三级
2.02E+14,上海奉贤区奉信培训学校,奉贤,调酒师[S300013],中级/四级
2.02E+14,上海奉贤区奉信培训学校,奉贤,调酒师[S300013],初级/五级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,互联网营销师（直播销售员）[S500023],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,养老护理员[S300038],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,养老护理员[S300038],初级/五级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,电子商务师（网商）[S300030],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,电子商务师（网商）[S300030],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（互联网信息审核员）[S100017],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（互联网信息审核员）[S100017],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（信息安全管理员）[S100017],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（信息安全管理员）[S100017],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（网络安全管理员）[S100017],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,网络与信息安全管理员（网络安全管理员）[S100017],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,计算机程序设计员[S400021],中级/四级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,计算机程序设计员[S400021],高级/三级
2.02E+14,上海浦东新区瑞博职业技能培训学校,浦东,计算机软件测试员[S300032],高级/三级
2.02E+14,上海远见职业技能培训有限公司,静安,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海远见职业技能培训有限公司,静安,保卫管理员[S300044],高级/三级
2.02E+14,上海远见职业技能培训有限公司,静安,保卫管理员[S300044],技师/二级
2.02E+14,上海远见职业技能培训有限公司,静安,保卫管理员[S300044],高级技师/一级
2.02E+14,上海远见职业技能培训有限公司,静安,劳动关系协调师[S300016],中级/四级
2.02E+14,上海石天职业技能培训有限公司,黄浦,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海石天职业技能培训有限公司,黄浦,企业人力资源管理师[S300015],高级/三级
2.02E+14,上海石天职业技能培训有限公司,黄浦,劳动关系协调师[S300016],中级/四级
2.02E+14,上海石天职业技能培训有限公司,黄浦,劳动关系协调师[S300016],高级/三级
2.02E+14,上海艾益生职业技能培训有限公司,松江,保健按摩师[S300008],初级/五级
2.02E+14,上海澳美嘉职业技能培训有限公司,浦东,养老护理员[S300038],中级/四级
2.02E+14,上海澳美嘉职业技能培训有限公司,浦东,养老护理员[S300038],初级/五级
2.02E+14,上海澳美嘉职业技能培训有限公司,浦东,家政服务员（母婴护理员）[S300039],初级/五级
2.02E+14,上海绿翼职业技能培训有限责任公司,长宁,形象设计师[S300008],高级/三级
2.02E+14,上海绿翼职业技能培训有限责任公司,长宁,职业培训师[S300015],高级/三级
2.02E+14,上海携程职业技能培训有限公司,长宁,人工智能训练师[300044],高级/三级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,互联网营销师（直播销售员）[S500023],高级/三级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],高级/三级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300038],高级/三级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300038],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300038],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300038],技师/二级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300060],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300060],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,养老护理员[S300060],高级/三级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,家政服务员（家务服务员）[S300039],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,家政服务员（家务服务员）[S300039],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,家政服务员（母婴护理员）[S300039],初级/五级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,家政服务员（母婴护理员）[S300039],中级/四级
2.02E+14,上海易优培职业技能培训有限公司,杨浦,家政服务员（母婴护理员）[S300039],高级/三级
2.02E+14,上海浦东新区津弘职业技能培训学校,浦东,美容师[S300008],初级/五级
2.02E+14,上海浦东新区津弘职业技能培训学校,浦东,美容师[S300008],中级/四级
2.02E+14,上海青浦大树职业培训学校,青浦,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,上海青浦大树职业培训学校,青浦,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海青浦大树职业培训学校,青浦,互联网营销师（直播销售员）[S500023],高级/三级
2.02E+14,上海青浦大树职业培训学校,青浦,家政服务员（家务服务员）[S300031],高级/三级
2.02E+14,上海青浦大树职业培训学校,青浦,家政服务员（家务服务员）[S300031],初级/五级
2.02E+14,上海青浦大树职业培训学校,青浦,家政服务员（家务服务员）[S300031],中级/四级
2.02E+14,上海青浦大树职业培训学校,青浦,服装制版师（裁剪服装制版师）[S300043],中级/四级
2.02E+14,上海青浦大树职业培训学校,青浦,服装制版师（裁剪服装制版师）[S300043],高级/三级
2.02E+14,上海青浦大树职业培训学校,青浦,服装制版师（裁剪服装制版师）[S500068],中级/四级
2.02E+14,上海青浦大树职业培训学校,青浦,服装制版师（裁剪服装制版师）[S500068],高级/三级
2.02E+14,上海青浦大树职业培训学校,青浦,茶艺师[S300009],初级/五级
2.02E+14,上海青浦大树职业培训学校,青浦,茶艺师[S300009],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能数据标注[S200057],专项职业能力
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能模型运用[S200057],专项职业能力
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能训练师[S300040],初级/五级
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能训练师[S300040],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能训练师[S300040],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能训练师[S400054],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,人工智能训练师[S500053],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,企业人力资源管理师[S300015],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,劳动关系协调师[S300016],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,劳动关系协调师[S300016],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（互联网信息审核员）[S100017],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（互联网信息审核员）[S100017],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（互联网信息审核员）[S100017],技师/二级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（信息安全管理员）[S100017],中级/四级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（信息安全管理员）[S100017],高级/三级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（信息安全管理员）[S100017],技师/二级
2.02E+14,上海亚诚培训学校有限公司,嘉定,网络与信息安全管理员（网络安全管理员）[S100017],中级/四级
